01/01/2027;2027-01-01 07:08;2027-01-01 18:00
02/01/2027;2027-01-02 07:09;2027-01-02 18:01
03/01/2027;2027-01-03 07:09;2027-01-03 18:02
04/01/2027;2027-01-04 07:09;2027-01-04 18:02
05/01/2027;2027-01-05 07:10;2027-01-05 18:03
06/01/2027;2027-01-06 07:10;2027-01-06 18:04
07/01/2027;2027-01-07 07:10;2027-01-07 18:04
08/01/2027;2027-01-08 07:10;2027-01-08 18:05
09/01/2027;2027-01-09 07:10;2027-01-09 18:06
10/01/2027;2027-01-10 07:10;2027-01-10 18:06
11/01/2027;2027-01-11 07:11;2027-01-11 18:07
12/01/2027;2027-01-12 07:11;2027-01-12 18:08
13/01/2027;2027-01-13 07:11;2027-01-13 18:08
14/01/2027;2027-01-14 07:11;2027-01-14 18:09
15/01/2027;2027-01-15 07:11;2027-01-15 18:10
16/01/2027;2027-01-16 07:11;2027-01-16 18:10
17/01/2027;2027-01-17 07:11;2027-01-17 18:11
18/01/2027;2027-01-18 07:11;2027-01-18 18:12
19/01/2027;2027-01-19 07:11;2027-01-19 18:13
20/01/2027;2027-01-20 07:11;2027-01-20 18:13
21/01/2027;2027-01-21 07:11;2027-01-21 18:14
22/01/2027;2027-01-22 07:10;2027-01-22 18:15
23/01/2027;2027-01-23 07:10;2027-01-23 18:15
24/01/2027;2027-01-24 07:10;2027-01-24 18:16
25/01/2027;2027-01-25 07:10;2027-01-25 18:17
26/01/2027;2027-01-26 07:10;2027-01-26 18:17
27/01/2027;2027-01-27 07:10;2027-01-27 18:18
28/01/2027;2027-01-28 07:09;2027-01-28 18:19
29/01/2027;2027-01-29 07:09;2027-01-29 18:19
30/01/2027;2027-01-30 07:09;2027-01-30 18:20
31/01/2027;2027-01-31 07:08;2027-01-31 18:20
01/02/2027;2027-02-01 07:08;2027-02-01 18:21
02/02/2027;2027-02-02 07:08;2027-02-02 18:22
03/02/2027;2027-02-03 07:07;2027-02-03 18:22
04/02/2027;2027-02-04 07:07;2027-02-04 18:23
05/02/2027;2027-02-05 07:07;2027-02-05 18:23
06/02/2027;2027-02-06 07:06;2027-02-06 18:24
07/02/2027;2027-02-07 07:06;2027-02-07 18:25
08/02/2027;2027-02-08 07:05;2027-02-08 18:25
09/02/2027;2027-02-09 07:05;2027-02-09 18:26
10/02/2027;2027-02-10 07:04;2027-02-10 18:26
11/02/2027;2027-02-11 07:04;2027-02-11 18:27
12/02/2027;2027-02-12 07:03;2027-02-12 18:27
13/02/2027;2027-02-13 07:03;2027-02-13 18:28
14/02/2027;2027-02-14 07:02;2027-02-14 18:28
15/02/2027;2027-02-15 07:01;2027-02-15 18:29
16/02/2027;2027-02-16 07:01;2027-02-16 18:30
17/02/2027;2027-02-17 07:00;2027-02-17 18:30
18/02/2027;2027-02-18 06:59;2027-02-18 18:31
19/02/2027;2027-02-19 06:59;2027-02-19 18:31
20/02/2027;2027-02-20 06:58;2027-02-20 18:31
21/02/2027;2027-02-21 06:57;2027-02-21 18:32
22/02/2027;2027-02-22 06:57;2027-02-22 18:32
23/02/2027;2027-02-23 06:56;2027-02-23 18:33
24/02/2027;2027-02-24 06:55;2027-02-24 18:33
25/02/2027;2027-02-25 06:55;2027-02-25 18:34
26/02/2027;2027-02-26 06:54;2027-02-26 18:34
27/02/2027;2027-02-27 06:53;2027-02-27 18:35
28/02/2027;2027-02-28 06:52;2027-02-28 18:35
01/03/2027;2027-03-01 06:51;2027-03-01 18:35
02/03/2027;2027-03-02 06:51;2027-03-02 18:36
03/03/2027;2027-03-03 06:50;2027-03-03 18:36
04/03/2027;2027-03-04 06:49;2027-03-04 18:37
05/03/2027;2027-03-05 06:48;2027-03-05 18:37
06/03/2027;2027-03-06 06:47;2027-03-06 18:37
07/03/2027;2027-03-07 06:47;2027-03-07 18:38
08/03/2027;2027-03-08 06:46;2027-03-08 18:38
09/03/2027;2027-03-09 06:45;2027-03-09 18:38
10/03/2027;2027-03-10 06:44;2027-03-10 18:39
